Event_ID,Timestamp,Gate_ID,Ticket_Class,Purchase_Type,Staff_On_Duty,Gate_Status,Alerts,Total_Attendance,Zone_Attendance,Sellout_Rate(%),Drill_Timestamp,Evacuation_Time(min),Congestion_Hotspot
1232,06/13/2024 14:00,West,Economy,Pre,19,Open,None,59764,9883,92,06/14/2024 14:00,5.16,Z9
1233,06/13/2024 14:10,West,Economy,Pre,17,Open,None,59764,6523,92,06/14/2024 14:10,4.68,Z1
1234,06/13/2024 14:20,West,Economy,At-Gate,10,Open,None,59764,5886,92,06/14/2024 14:20,4.4,Z6
1235,06/13/2024 14:30,West,Economy,Pre,19,Open,None,59764,3413,92,06/14/2024 14:30,5.67,Z9
1236,06/13/2024 14:40,West,Economy,Pre,22,Open,None,59764,11184,92,06/14/2024 14:40,4.18,Z2
1237,06/13/2024 14:50,West,Economy,At-Gate,19,Open,None,59764,10153,92,06/14/2024 14:50,4.11,Z8
1238,06/13/2024 15:00,West,Economy,Pre,14,Open,None,59764,10910,92,06/14/2024 15:00,4.91,Z7
1239,06/13/2024 15:10,West,Economy,Pre,17,Open,None,59764,10232,92,06/14/2024 15:10,7.89,Z7
1240,06/14/2024 10:00,West,Economy,At-Gate,18,Open,None,53448,11823,98,06/15/2024 10:00,7.76,Z8
1241,06/14/2024 10:10,West,Economy,Pre,16,Open,None,53448,10609,98,06/15/2024 10:10,4.35,Z10
1242,06/14/2024 10:20,West,Economy,Pre,17,Open,None,53448,17628,98,06/15/2024 10:20,5.15,Z5
1243,06/14/2024 10:30,West,Economy,Pre,17,Open,None,53448,15100,98,06/15/2024 10:30,6.0,Z5
1244,06/14/2024 10:40,West,Economy,At-Gate,12,Open,None,53448,10286,98,06/15/2024 10:40,7.05,Z9
1245,06/14/2024 10:50,West,Economy,Pre,13,Open,None,53448,8262,98,06/15/2024 10:50,3.19,Z1
1246,06/14/2024 11:00,West,Economy,Pre,7,Open,None,53448,7051,98,06/15/2024 11:00,3.32,Z8
1247,06/14/2024 11:10,West,Economy,Pre,17,Open,None,53448,9137,98,06/15/2024 11:10,4.67,Z5
1248,06/14/2024 11:20,West,Economy,At-Gate,23,Open,None,53448,10290,98,06/15/2024 11:20,4.73,Z7
1249,06/14/2024 11:30,West,Economy,At-Gate,21,Open,None,53448,9591,98,06/15/2024 11:30,6.01,Z2
1250,06/14/2024 11:40,West,Economy,Pre,12,Open,None,53448,8142,98,06/15/2024 11:40,6.64,Z10
1251,06/14/2024 11:50,West,Economy,Pre,21,Open,None,53448,11226,98,06/15/2024 11:50,3.23,Z10
1252,06/14/2024 12:00,West,Economy,Pre,12,Open,None,53448,13718,98,06/15/2024 12:00,6.93,Z2
1253,06/14/2024 12:10,West,Economy,At-Gate,17,Open,None,53448,9422,98,06/15/2024 12:10,7.67,Z4
1254,06/14/2024 12:20,West,Economy,Pre,11,Open,None,53448,13303,98,06/15/2024 12:20,7.82,Z7
1255,06/14/2024 12:30,West,Economy,At-Gate,18,Open,None,53448,12505,98,06/15/2024 12:30,6.69,Z5
1256,06/14/2024 12:40,West,Economy,Pre,14,Open,None,53448,10771,98,06/15/2024 12:40,6.87,Z5
1257,06/14/2024 12:50,West,Economy,Pre,17,Open,None,53448,9238,98,06/15/2024 12:50,6.82,Z2
1258,06/14/2024 13:00,West,Economy,At-Gate,17,Open,None,53448,14698,98,06/15/2024 13:00,4.29,Z10
1259,06/14/2024 13:10,West,Economy,At-Gate,15,Open,None,53448,8007,98,06/15/2024 13:10,6.18,Z2
1260,06/15/2024 08:00,West,VIP,At-Gate,17,Open,None,63687,19538,91,06/16/2024 08:00,6.07,Z8
1261,06/15/2024 08:10,West,VIP,Pre,22,Open,None,63687,12416,91,06/16/2024 08:10,3.88,Z6
1262,06/15/2024 08:20,West,VIP,At-Gate,10,Open,None,63687,10607,91,06/16/2024 08:20,7.37,Z3
1263,06/15/2024 08:30,West,VIP,At-Gate,17,Open,None,63687,13257,91,06/16/2024 08:30,3.21,Z5
1264,06/15/2024 08:40,West,VIP,Pre,11,Open,None,63687,13883,91,06/16/2024 08:40,6.8,Z3
1265,06/15/2024 08:50,West,VIP,Pre,22,Open,None,63687,15773,91,06/16/2024 08:50,3.69,Z5
1266,06/15/2024 09:00,West,VIP,At-Gate,11,Open,None,63687,10012,91,06/16/2024 09:00,7.86,Z10
1267,06/15/2024 09:10,West,VIP,At-Gate,17,Open,None,63687,7812,91,06/16/2024 09:10,3.51,Z7
1268,06/15/2024 09:20,West,VIP,At-Gate,24,Open,None,63687,13964,91,06/16/2024 09:20,5.62,Z7
1269,06/15/2024 09:30,West,VIP,At-Gate,14,Open,None,63687,12209,91,06/16/2024 09:30,3.61,Z5
1270,06/15/2024 09:40,West,VIP,Pre,20,Open,None,63687,8117,91,06/16/2024 09:40,3.59,Z7
1271,06/15/2024 09:50,West,VIP,At-Gate,17,Open,None,63687,11936,91,06/16/2024 09:50,4.06,Z5
1272,06/15/2024 10:00,West,VIP,At-Gate,21,Open,None,63687,12923,91,06/16/2024 10:00,5.97,Z2
1273,06/15/2024 10:10,West,VIP,Pre,13,Open,None,63687,11873,91,06/16/2024 10:10,6.22,Z10
1274,06/15/2024 10:20,West,VIP,Pre,17,Open,None,63687,3651,91,06/16/2024 10:20,6.28,Z9
1275,06/15/2024 10:30,West,VIP,At-Gate,16,Open,None,63687,8762,91,06/16/2024 10:30,8.0,Z3
1276,06/15/2024 10:40,West,VIP,Pre,16,Open,None,63687,10262,91,06/16/2024 10:40,3.4,Z4
1277,06/15/2024 10:50,West,VIP,At-Gate,20,Open,None,63687,6790,91,06/16/2024 10:50,6.27,Z2
1278,06/15/2024 11:00,West,VIP,Pre,10,Open,None,63687,3727,91,06/16/2024 11:00,5.55,Z8
1279,06/15/2024 11:10,West,VIP,At-Gate,23,Open,None,63687,8460,91,06/16/2024 11:10,7.2,Z6
1280,06/16/2024 08:00,East,VIP,At-Gate,18,Open,None,49534,6785,98,06/17/2024 08:00,7.46,Z1
1281,06/16/2024 08:10,East,VIP,Pre,19,Open,None,49534,6121,98,06/17/2024 08:10,3.89,Z4
1282,06/16/2024 08:20,East,VIP,At-Gate,18,Open,None,49534,8610,98,06/17/2024 08:20,3.56,Z8
1283,06/16/2024 08:30,East,VIP,At-Gate,19,Open,None,49534,13627,98,06/17/2024 08:30,3.59,Z7
1284,06/16/2024 08:40,East,VIP,Pre,18,Open,None,49534,14490,98,06/17/2024 08:40,6.44,Z5
1285,06/16/2024 08:50,East,VIP,At-Gate,23,Open,None,49534,11937,98,06/17/2024 08:50,4.94,Z5
1286,06/16/2024 09:00,East,VIP,At-Gate,19,Open,None,49534,10108,98,06/17/2024 09:00,7.38,Z2
1287,06/16/2024 09:10,East,VIP,Pre,25,Open,None,49534,6378,98,06/17/2024 09:10,6.68,Z9
1288,06/16/2024 09:20,East,VIP,Pre,18,Open,None,49534,8479,98,06/17/2024 09:20,7.14,Z6
1289,06/16/2024 09:30,East,VIP,At-Gate,12,Open,None,49534,12954,98,06/17/2024 09:30,6.56,Z10
1290,06/16/2024 09:40,East,VIP,At-Gate,12,Open,None,49534,10046,98,06/17/2024 09:40,5.54,Z8
1291,06/16/2024 09:50,East,VIP,At-Gate,20,Open,None,49534,11112,98,06/17/2024 09:50,5.37,Z2
1292,06/16/2024 10:00,East,VIP,Pre,13,Open,None,49534,6572,98,06/17/2024 10:00,5.22,Z3
1293,06/16/2024 10:10,East,VIP,At-Gate,20,Open,None,49534,12934,98,06/17/2024 10:10,7.93,Z2
1294,06/16/2024 10:20,East,VIP,Pre,14,Open,None,49534,15732,98,06/17/2024 10:20,4.66,Z4
1295,06/16/2024 10:30,East,VIP,At-Gate,16,Open,None,49534,11852,98,06/17/2024 10:30,3.25,Z5
1296,06/16/2024 10:40,East,VIP,At-Gate,19,Open,None,49534,10102,98,06/17/2024 10:40,3.68,Z1
1297,06/16/2024 10:50,East,VIP,Pre,22,Open,None,49534,10789,98,06/17/2024 10:50,4.24,Z8
1298,06/16/2024 11:00,East,VIP,Pre,20,Open,None,49534,5959,98,06/17/2024 11:00,6.04,Z10
1299,06/16/2024 11:10,East,VIP,Pre,17,Open,None,49534,11741,98,06/17/2024 11:10,5.31,Z7
1300,06/17/2024 08:00,West,Economy,At-Gate,18,Open,None,54739,14423,91,06/18/2024 08:00,4.96,Z4
1301,06/17/2024 08:10,West,Economy,At-Gate,28,Open,None,54739,12979,91,06/18/2024 08:10,5.89,Z9
1302,06/17/2024 08:20,West,Economy,At-Gate,19,Open,None,54739,16002,91,06/18/2024 08:20,7.07,Z3
1303,06/17/2024 08:30,West,Economy,Pre,22,Open,None,54739,5153,91,06/18/2024 08:30,4.78,Z3
1304,06/17/2024 08:40,West,Economy,At-Gate,11,Open,None,54739,7821,91,06/18/2024 08:40,7.48,Z6
1305,06/17/2024 08:50,West,Economy,Pre,18,Open,None,54739,7270,91,06/18/2024 08:50,5.34,Z2
1306,06/17/2024 09:00,West,Economy,At-Gate,15,Open,None,54739,12891,91,06/18/2024 09:00,7.5,Z5
1307,06/17/2024 09:10,West,Economy,At-Gate,13,Open,None,54739,13657,91,06/18/2024 09:10,6.4,Z3
1308,06/17/2024 09:20,West,Economy,Pre,21,Open,None,54739,3639,91,06/18/2024 09:20,6.13,Z3
1309,06/17/2024 09:30,West,Economy,Pre,21,Open,None,54739,12880,91,06/18/2024 09:30,5.76,Z2
1310,06/17/2024 09:40,West,Economy,Pre,13,Open,None,54739,10526,91,06/18/2024 09:40,4.97,Z6
1311,06/17/2024 09:50,West,Economy,Pre,12,Open,None,54739,12698,91,06/18/2024 09:50,5.07,Z5
1312,06/17/2024 10:00,West,Economy,At-Gate,11,Open,None,54739,10166,91,06/18/2024 10:00,4.55,Z7
1313,06/17/2024 10:10,West,Economy,Pre,14,Open,None,54739,12366,91,06/18/2024 10:10,6.88,Z3
1314,06/17/2024 10:20,West,Economy,At-Gate,20,Open,None,54739,6937,91,06/18/2024 10:20,6.43,Z6
1315,06/17/2024 10:30,West,Economy,At-Gate,8,Open,None,54739,9224,91,06/18/2024 10:30,7.31,Z6
1316,06/17/2024 10:40,West,Economy,At-Gate,14,Open,None,54739,8103,91,06/18/2024 10:40,4.49,Z9
1317,06/17/2024 10:50,West,Economy,Pre,26,Open,None,54739,10518,91,06/18/2024 10:50,6.29,Z5
1318,06/17/2024 11:00,West,Economy,Pre,20,Open,None,54739,4857,91,06/18/2024 11:00,4.91,Z10
1319,06/17/2024 11:10,West,Economy,Pre,26,Open,None,54739,6778,91,06/18/2024 11:10,5.71,Z4
1320,06/18/2024 12:00,South,VIP,Pre,10,Open,None,62276,5947,87,06/19/2024 12:00,3.44,Z10
1321,06/18/2024 12:10,South,VIP,Pre,6,Open,None,62276,12629,87,06/19/2024 12:10,3.79,Z10
1322,06/18/2024 12:20,South,VIP,Pre,16,Open,None,62276,8231,87,06/19/2024 12:20,4.17,Z8
1323,06/18/2024 12:30,South,VIP,Pre,14,Open,None,62276,13139,87,06/19/2024 12:30,5.31,Z3
1324,06/18/2024 12:40,South,VIP,At-Gate,11,Open,None,62276,11663,87,06/19/2024 12:40,6.52,Z10
1325,06/18/2024 12:50,South,VIP,At-Gate,16,Open,None,62276,12712,87,06/19/2024 12:50,6.09,Z10
1326,06/18/2024 13:00,South,VIP,Pre,18,Open,None,62276,5638,87,06/19/2024 13:00,3.29,Z8
1327,06/18/2024 13:10,South,VIP,At-Gate,15,Open,None,62276,9748,87,06/19/2024 13:10,4.96,Z8
1328,06/18/2024 13:20,South,VIP,At-Gate,18,Open,None,62276,6199,87,06/19/2024 13:20,6.57,Z1
1329,06/18/2024 13:30,South,VIP,Pre,16,Open,None,62276,14382,87,06/19/2024 13:30,3.84,Z2
1330,06/18/2024 13:40,South,VIP,Pre,10,Open,None,62276,13015,87,06/19/2024 13:40,6.83,Z9
1331,06/18/2024 13:50,South,VIP,Pre,12,Open,None,62276,3455,87,06/19/2024 13:50,4.68,Z7
1332,06/18/2024 14:00,South,VIP,Pre,17,Open,None,62276,9870,87,06/19/2024 14:00,3.84,Z4
1333,06/18/2024 14:10,South,VIP,At-Gate,20,Open,None,62276,12257,87,06/19/2024 14:10,6.83,Z5
1334,06/18/2024 14:20,South,VIP,Pre,20,Open,None,62276,14086,87,06/19/2024 14:20,3.52,Z7
1335,06/18/2024 14:30,South,VIP,At-Gate,12,Open,None,62276,12909,87,06/19/2024 14:30,7.67,Z3
1336,06/18/2024 14:40,South,VIP,At-Gate,19,Open,None,62276,2000,87,06/19/2024 14:40,7.33,Z3
1337,06/18/2024 14:50,South,VIP,Pre,13,Open,None,62276,7022,87,06/19/2024 14:50,5.7,Z9
1338,06/18/2024 15:00,South,VIP,Pre,17,Open,None,62276,11627,87,06/19/2024 15:00,3.98,Z3
1339,06/18/2024 15:10,South,VIP,At-Gate,8,Open,None,62276,10739,87,06/19/2024 15:10,6.35,Z8
1340,06/19/2024 10:00,West,Regular,Pre,16,Open,None,55039,5150,90,06/20/2024 10:00,6.03,Z1
1341,06/19/2024 10:10,West,Regular,At-Gate,17,Open,None,55039,11272,90,06/20/2024 10:10,6.57,Z10
1342,06/19/2024 10:20,West,Regular,Pre,18,Open,None,55039,9852,90,06/20/2024 10:20,4.7,Z8
1343,06/19/2024 10:30,West,Regular,Pre,18,Open,None,55039,5132,90,06/20/2024 10:30,4.92,Z3
1344,06/19/2024 10:40,West,Regular,Pre,17,Open,None,55039,15387,90,06/20/2024 10:40,4.59,Z5
1345,06/19/2024 10:50,West,Regular,At-Gate,18,Open,None,55039,9422,90,06/20/2024 10:50,5.48,Z4
1346,06/19/2024 11:00,West,Regular,Pre,13,Open,None,55039,5135,90,06/20/2024 11:00,5.64,Z8
1347,06/19/2024 11:10,West,Regular,Pre,16,Open,None,55039,5464,90,06/20/2024 11:10,3.55,Z6
1348,06/19/2024 11:20,West,Regular,At-Gate,11,Open,None,55039,6417,90,06/20/2024 11:20,5.02,Z3
1349,06/19/2024 11:30,West,Regular,At-Gate,19,Open,None,55039,9130,90,06/20/2024 11:30,3.76,Z7
1350,06/19/2024 11:40,West,Regular,At-Gate,20,Open,None,55039,7492,90,06/20/2024 11:40,4.21,Z8
1351,06/19/2024 11:50,West,Regular,Pre,16,Open,None,55039,11279,90,06/20/2024 11:50,4.92,Z3
1352,06/19/2024 12:00,West,Regular,At-Gate,10,Open,None,55039,3328,90,06/20/2024 12:00,7.91,Z5
1353,06/19/2024 12:10,West,Regular,At-Gate,14,Open,None,55039,11766,90,06/20/2024 12:10,3.81,Z5
1354,06/19/2024 12:20,West,Regular,Pre,16,Open,None,55039,14764,90,06/20/2024 12:20,3.56,Z6
1355,06/19/2024 12:30,West,Regular,Pre,13,Open,None,55039,12354,90,06/20/2024 12:30,4.88,Z7
1356,06/19/2024 12:40,West,Regular,Pre,10,Open,None,55039,8175,90,06/20/2024 12:40,6.54,Z6
1357,06/19/2024 12:50,West,Regular,At-Gate,23,Open,None,55039,13154,90,06/20/2024 12:50,6.88,Z8
1358,06/19/2024 13:00,West,Regular,Pre,15,Open,None,55039,15502,90,06/20/2024 13:00,5.47,Z4
1359,06/19/2024 13:10,West,Regular,Pre,16,Open,None,55039,16238,90,06/20/2024 13:10,3.71,Z2
1360,06/20/2024 10:00,South,VIP,Pre,21,Open,None,64860,13125,93,06/21/2024 10:00,6.15,Z3
1361,06/20/2024 10:10,South,VIP,Pre,13,Open,None,64860,6155,93,06/21/2024 10:10,3.95,Z4
1362,06/20/2024 10:20,South,VIP,At-Gate,13,Open,None,64860,13343,93,06/21/2024 10:20,4.28,Z5
1363,06/20/2024 10:30,South,VIP,At-Gate,14,Open,None,64860,6826,93,06/21/2024 10:30,5.9,Z3
1364,06/20/2024 10:40,South,VIP,Pre,12,Open,None,64860,10532,93,06/21/2024 10:40,4.48,Z8
1365,06/20/2024 10:50,South,VIP,Pre,19,Open,None,64860,9424,93,06/21/2024 10:50,3.9,Z5
1366,06/20/2024 11:00,South,VIP,At-Gate,11,Open,None,64860,12386,93,06/21/2024 11:00,4.38,Z2
1367,06/20/2024 11:10,South,VIP,At-Gate,18,Open,None,64860,15499,93,06/21/2024 11:10,5.08,Z5
1368,06/20/2024 11:20,South,VIP,At-Gate,14,Open,None,64860,16051,93,06/21/2024 11:20,5.35,Z7
1369,06/20/2024 11:30,South,VIP,Pre,19,Open,None,64860,11585,93,06/21/2024 11:30,7.85,Z5
1370,06/20/2024 11:40,South,VIP,Pre,19,Open,None,64860,13135,93,06/21/2024 11:40,3.1,Z9
1371,06/20/2024 11:50,South,VIP,Pre,14,Open,None,64860,6342,93,06/21/2024 11:50,7.52,Z3
1372,06/20/2024 12:00,South,VIP,Pre,19,Open,None,64860,5660,93,06/21/2024 12:00,6.03,Z5
1373,06/20/2024 12:10,South,VIP,Pre,17,Open,None,64860,15009,93,06/21/2024 12:10,6.95,Z6
1374,06/20/2024 12:20,South,VIP,Pre,22,Open,None,64860,15372,93,06/21/2024 12:20,4.8,Z6
1375,06/20/2024 12:30,South,VIP,At-Gate,13,Closed,Blockage,64860,17023,93,06/21/2024 12:30,3.28,Z8
1376,06/20/2024 12:40,South,VIP,Pre,8,Closed,Overcrowding,64860,20000,93,06/21/2024 12:40,3.85,Z1
1377,06/20/2024 12:50,South,VIP,At-Gate,10,Closed,Blockage,64860,18917,93,06/21/2024 12:50,6.32,Z6
1378,06/20/2024 13:00,South,VIP,At-Gate,17,Open,None,64860,10542,93,06/21/2024 13:00,7.45,Z5
1379,06/20/2024 13:10,South,VIP,Pre,15,Open,None,64860,14239,93,06/21/2024 13:10,7.59,Z4
1380,06/21/2024 10:00,East,Economy,Pre,12,Open,None,48214,14069,98,06/22/2024 10:00,4.27,Z4
1381,06/21/2024 10:10,East,Economy,At-Gate,16,Open,None,48214,13213,98,06/22/2024 10:10,7.64,Z5
1382,06/21/2024 10:20,East,Economy,At-Gate,12,Closed,Blockage,48214,12724,98,06/22/2024 10:20,4.52,Z6
1383,06/21/2024 10:30,East,Economy,At-Gate,17,Closed,Overcrowding,48214,20000,98,06/22/2024 10:30,4.08,Z10
1384,06/21/2024 10:40,East,Economy,At-Gate,16,Closed,Overcrowding,48214,20000,98,06/22/2024 10:40,4.49,Z7
1385,06/21/2024 10:50,East,Economy,Pre,25,Open,None,48214,13025,98,06/22/2024 10:50,4.24,Z1
1386,06/21/2024 11:00,East,Economy,At-Gate,25,Open,None,48214,6853,98,06/22/2024 11:00,6.04,Z4
1387,06/21/2024 11:10,East,Economy,At-Gate,12,Open,None,48214,12371,98,06/22/2024 11:10,6.37,Z4
1388,06/21/2024 11:20,East,Economy,Pre,24,Open,None,48214,10656,98,06/22/2024 11:20,3.69,Z3
1389,06/21/2024 11:30,East,Economy,Pre,25,Open,None,48214,4014,98,06/22/2024 11:30,4.37,Z5
1390,06/21/2024 11:40,East,Economy,Pre,20,Open,None,48214,16796,98,06/22/2024 11:40,3.35,Z10
1391,06/21/2024 11:50,East,Economy,At-Gate,20,Open,None,48214,14043,98,06/22/2024 11:50,4.12,Z5
1392,06/21/2024 12:00,East,Economy,At-Gate,16,Open,None,48214,12306,98,06/22/2024 12:00,6.66,Z2
1393,06/21/2024 12:10,East,Economy,At-Gate,26,Open,None,48214,7790,98,06/22/2024 12:10,7.23,Z10
1394,06/21/2024 12:20,East,Economy,Pre,18,Open,None,48214,10672,98,06/22/2024 12:20,6.81,Z9
1395,06/21/2024 12:30,East,Economy,Pre,19,Open,None,48214,11777,98,06/22/2024 12:30,3.66,Z1
1396,06/21/2024 12:40,East,Economy,At-Gate,16,Open,None,48214,9677,98,06/22/2024 12:40,4.52,Z9
1397,06/21/2024 12:50,East,Economy,Pre,16,Open,None,48214,7912,98,06/22/2024 12:50,3.12,Z4
1398,06/21/2024 13:00,East,Economy,Pre,24,Open,None,48214,9697,98,06/22/2024 13:00,3.29,Z2
1399,06/21/2024 13:10,East,Economy,Pre,14,Open,None,48214,13595,98,06/22/2024 13:10,7.52,Z5
1400,06/22/2024 10:00,East,VIP,At-Gate,20,Open,None,54853,14771,96,06/23/2024 10:00,3.85,Z2
1401,06/22/2024 10:10,East,VIP,Pre,16,Open,None,54853,9299,96,06/23/2024 10:10,3.8,Z1
1402,06/22/2024 10:20,East,VIP,At-Gate,21,Open,None,54853,13221,96,06/23/2024 10:20,6.97,Z3
1403,06/22/2024 10:30,East,VIP,Pre,23,Open,None,54853,5104,96,06/23/2024 10:30,4.79,Z1
1404,06/22/2024 10:40,East,VIP,Pre,19,Open,None,54853,10070,96,06/23/2024 10:40,3.99,Z4
1405,06/22/2024 10:50,East,VIP,Pre,11,Open,None,54853,4955,96,06/23/2024 10:50,5.53,Z1
1406,06/22/2024 11:00,East,VIP,Pre,15,Open,None,54853,14018,96,06/23/2024 11:00,3.35,Z9
1407,06/22/2024 11:10,East,VIP,Pre,14,Open,None,54853,15875,96,06/23/2024 11:10,7.02,Z7
1408,06/22/2024 11:20,East,VIP,Pre,25,Open,None,54853,17749,96,06/23/2024 11:20,6.23,Z2
1409,06/22/2024 11:30,East,VIP,At-Gate,21,Open,None,54853,9563,96,06/23/2024 11:30,7.96,Z1
1410,06/22/2024 11:40,East,VIP,At-Gate,18,Open,None,54853,6973,96,06/23/2024 11:40,7.9,Z5
1411,06/22/2024 11:50,East,VIP,Pre,19,Open,None,54853,8763,96,06/23/2024 11:50,5.22,Z1
1412,06/22/2024 12:00,East,VIP,Pre,14,Open,None,54853,2411,96,06/23/2024 12:00,3.16,Z7
1413,06/22/2024 12:10,East,VIP,At-Gate,17,Open,None,54853,9503,96,06/23/2024 12:10,4.02,Z7
1414,06/22/2024 12:20,East,VIP,Pre,8,Open,None,54853,11735,96,06/23/2024 12:20,3.24,Z10
1415,06/22/2024 12:30,East,VIP,Pre,15,Open,None,54853,7649,96,06/23/2024 12:30,5.26,Z1
1416,06/22/2024 12:40,East,VIP,Pre,10,Open,None,54853,12500,96,06/23/2024 12:40,5.29,Z7
1417,06/22/2024 12:50,East,VIP,At-Gate,11,Open,None,54853,8750,96,06/23/2024 12:50,6.33,Z4
1418,06/22/2024 13:00,East,VIP,Pre,19,Open,None,54853,10095,96,06/23/2024 13:00,4.76,Z3
1419,06/22/2024 13:10,East,VIP,At-Gate,12,Open,None,54853,12186,96,06/23/2024 13:10,5.55,Z6
1420,06/23/2024 10:00,West,VIP,At-Gate,17,Open,None,44826,16047,94,06/24/2024 10:00,5.38,Z4
1421,06/23/2024 10:10,West,VIP,At-Gate,14,Open,None,44826,7812,94,06/24/2024 10:10,5.62,Z4
1422,06/23/2024 10:20,West,VIP,At-Gate,14,Open,None,44826,15184,94,06/24/2024 10:20,3.59,Z7
1423,06/23/2024 10:30,West,VIP,Pre,16,Open,None,44826,18508,94,06/24/2024 10:30,6.5,Z1
1424,06/23/2024 10:40,West,VIP,At-Gate,17,Open,None,44826,9826,94,06/24/2024 10:40,7.19,Z2
1425,06/23/2024 10:50,West,VIP,Pre,18,Open,None,44826,10854,94,06/24/2024 10:50,7.78,Z5
1426,06/23/2024 11:00,West,VIP,At-Gate,19,Open,None,44826,6991,94,06/24/2024 11:00,7.19,Z6
1427,06/23/2024 11:10,West,VIP,Pre,12,Open,None,44826,15065,94,06/24/2024 11:10,6.83,Z4
1428,06/23/2024 11:20,West,VIP,At-Gate,17,Open,None,44826,10531,94,06/24/2024 11:20,4.46,Z5
1429,06/23/2024 11:30,West,VIP,At-Gate,16,Open,None,44826,13132,94,06/24/2024 11:30,7.48,Z7
1430,06/23/2024 11:40,West,VIP,Pre,13,Open,None,44826,11901,94,06/24/2024 11:40,7.4,Z1
1431,06/23/2024 11:50,West,VIP,At-Gate,11,Open,None,44826,8329,94,06/24/2024 11:50,4.33,Z10
1432,06/23/2024 12:00,West,VIP,At-Gate,18,Closed,Blockage,44826,10301,94,06/24/2024 12:00,7.07,Z4
1433,06/23/2024 12:10,West,VIP,Pre,16,Closed,Overcrowding,44826,12215,94,06/24/2024 12:10,6.68,Z1
1434,06/23/2024 12:20,West,VIP,At-Gate,17,Closed,Overcrowding,44826,14852,94,06/24/2024 12:20,3.65,Z3
1435,06/23/2024 12:30,West,VIP,Pre,19,Open,None,44826,6565,94,06/24/2024 12:30,7.4,Z8
1436,06/23/2024 12:40,West,VIP,At-Gate,11,Open,None,44826,10693,94,06/24/2024 12:40,7.4,Z7
1437,06/23/2024 12:50,West,VIP,At-Gate,17,Open,None,44826,11546,94,06/24/2024 12:50,3.01,Z4
1438,06/23/2024 13:00,West,VIP,At-Gate,16,Open,None,44826,9174,94,06/24/2024 13:00,3.61,Z7
1439,06/23/2024 13:10,West,VIP,At-Gate,15,Open,None,44826,10485,94,06/24/2024 13:10,7.93,Z7
1440,06/24/2024 12:00,North,Economy,At-Gate,17,Open,None,52647,5325,96,06/25/2024 12:00,6.16,Z9
1441,06/24/2024 12:10,North,Economy,At-Gate,13,Open,None,52647,10323,96,06/25/2024 12:10,3.57,Z8
1442,06/24/2024 12:20,North,Economy,At-Gate,16,Open,None,52647,8074,96,06/25/2024 12:20,5.8,Z8
1443,06/24/2024 12:30,North,Economy,Pre,17,Open,None,52647,13748,96,06/25/2024 12:30,5.23,Z5
1444,06/24/2024 12:40,North,Economy,Pre,8,Open,None,52647,10645,96,06/25/2024 12:40,5.16,Z9
1445,06/24/2024 12:50,North,Economy,Pre,24,Open,None,52647,14464,96,06/25/2024 12:50,7.95,Z1
1446,06/24/2024 13:00,North,Economy,At-Gate,17,Open,None,52647,7879,96,06/25/2024 13:00,5.56,Z1
1447,06/24/2024 13:10,North,Economy,Pre,19,Open,None,52647,9119,96,06/25/2024 13:10,7.06,Z2
1448,06/24/2024 13:20,North,Economy,At-Gate,15,Open,None,52647,15490,96,06/25/2024 13:20,7.23,Z5
1449,06/24/2024 13:30,North,Economy,At-Gate,22,Open,None,52647,5686,96,06/25/2024 13:30,7.79,Z10
1450,06/24/2024 13:40,North,Economy,At-Gate,20,Open,None,52647,11485,96,06/25/2024 13:40,6.53,Z2
1451,06/24/2024 13:50,North,Economy,Pre,25,Open,None,52647,9919,96,06/25/2024 13:50,6.7,Z6
1452,06/24/2024 14:00,North,Economy,At-Gate,15,Open,None,52647,8902,96,06/25/2024 14:00,5.03,Z7
1453,06/24/2024 14:10,North,Economy,At-Gate,12,Open,None,52647,13915,96,06/25/2024 14:10,4.67,Z8
1454,06/24/2024 14:20,North,Economy,At-Gate,9,Open,None,52647,8932,96,06/25/2024 14:20,3.89,Z7
1455,06/24/2024 14:30,North,Economy,At-Gate,15,Open,None,52647,11597,96,06/25/2024 14:30,7.99,Z9
1456,06/24/2024 14:40,North,Economy,At-Gate,19,Open,None,52647,8813,96,06/25/2024 14:40,7.95,Z3
1457,06/24/2024 14:50,North,Economy,Pre,24,Open,None,52647,9473,96,06/25/2024 14:50,6.36,Z1
1458,06/24/2024 15:00,North,Economy,At-Gate,20,Open,None,52647,10309,96,06/25/2024 15:00,3.96,Z4
1459,06/24/2024 15:10,North,Economy,Pre,13,Open,None,52647,9320,96,06/25/2024 15:10,6.87,Z9
1460,06/25/2024 08:00,West,VIP,At-Gate,18,Open,None,63630,8139,91,06/26/2024 08:00,5.19,Z2
1461,06/25/2024 08:10,West,VIP,At-Gate,19,Open,None,63630,11074,91,06/26/2024 08:10,3.35,Z1
1462,06/25/2024 08:20,West,VIP,At-Gate,10,Open,None,63630,6295,91,06/26/2024 08:20,5.11,Z3
1463,06/25/2024 08:30,West,VIP,At-Gate,18,Open,None,63630,11876,91,06/26/2024 08:30,5.59,Z5
1464,06/25/2024 08:40,West,VIP,Pre,15,Open,None,63630,8524,91,06/26/2024 08:40,3.06,Z6
1465,06/25/2024 08:50,West,VIP,Pre,15,Open,None,63630,7520,91,06/26/2024 08:50,5.4,Z7
